split,filename
train,images/training/ADE_train_00000001.jpg
train,images/training/ADE_train_00000002.jpg
train,images/training/ADE_train_00000003.jpg
train,images/training/ADE_train_00000005.jpg
train,images/training/ADE_train_00000006.jpg
train,images/training/ADE_train_00000008.jpg
train,images/training/ADE_train_00000009.jpg
train,images/training/ADE_train_00000010.jpg
train,images/training/ADE_train_00000011.jpg
train,images/training/ADE_train_00000012.jpg
train,images/training/ADE_train_00000013.jpg
train,images/training/ADE_train_00000014.jpg
train,images/training/ADE_train_00000015.jpg
train,images/training/ADE_train_00000017.jpg
train,images/training/ADE_train_00000018.jpg
train,images/training/ADE_train_00000019.jpg
train,images/training/ADE_train_00000020.jpg
train,images/training/ADE_train_00000021.jpg
train,images/training/ADE_train_00000024.jpg
train,images/training/ADE_train_00000025.jpg
train,images/training/ADE_train_00000026.jpg
train,images/training/ADE_train_00000028.jpg
train,images/training/ADE_train_00000029.jpg
train,images/training/ADE_train_00000030.jpg
train,images/training/ADE_train_00000031.jpg
train,images/training/ADE_train_00000032.jpg
train,images/training/ADE_train_00000033.jpg
train,images/training/ADE_train_00000035.jpg
train,images/training/ADE_train_00000036.jpg
train,images/training/ADE_train_00000037.jpg
train,images/training/ADE_train_00000038.jpg
train,images/training/ADE_train_00000039.jpg
train,images/training/ADE_train_00000040.jpg
train,images/training/ADE_train_00000041.jpg
train,images/training/ADE_train_00000042.jpg
train,images/training/ADE_train_00000044.jpg
train,images/training/ADE_train_00000045.jpg
train,images/training/ADE_train_00000046.jpg
train,images/training/ADE_train_00000047.jpg
train,images/training/ADE_train_00000048.jpg
train,images/training/ADE_train_00000049.jpg
train,images/training/ADE_train_00000050.jpg
train,images/training/ADE_train_00000051.jpg
train,images/training/ADE_train_00000052.jpg
train,images/training/ADE_train_00000056.jpg
train,images/training/ADE_train_00000057.jpg
train,images/training/ADE_train_00000058.jpg
train,images/training/ADE_train_00000059.jpg
train,images/training/ADE_train_00000062.jpg
train,images/training/ADE_train_00000063.jpg
train,images/training/ADE_train_00000065.jpg
train,images/training/ADE_train_00000066.jpg
train,images/training/ADE_train_00000067.jpg
train,images/training/ADE_train_00000069.jpg
train,images/training/ADE_train_00000070.jpg
train,images/training/ADE_train_00000071.jpg
train,images/training/ADE_train_00000073.jpg
train,images/training/ADE_train_00000074.jpg
train,images/training/ADE_train_00000075.jpg
train,images/training/ADE_train_00000079.jpg
train,images/training/ADE_train_00000080.jpg
train,images/training/ADE_train_00000081.jpg
train,images/training/ADE_train_00000085.jpg
train,images/training/ADE_train_00000087.jpg
train,images/training/ADE_train_00000088.jpg
train,images/training/ADE_train_00000089.jpg
train,images/training/ADE_train_00000092.jpg
train,images/training/ADE_train_00000093.jpg
train,images/training/ADE_train_00000094.jpg
train,images/training/ADE_train_00000097.jpg
train,images/training/ADE_train_00000101.jpg
train,images/training/ADE_train_00000102.jpg
train,images/training/ADE_train_00000103.jpg
train,images/training/ADE_train_00000104.jpg
train,images/training/ADE_train_00000105.jpg
train,images/training/ADE_train_00000106.jpg
train,images/training/ADE_train_00000108.jpg
train,images/training/ADE_train_00000109.jpg
train,images/training/ADE_train_00000111.jpg
train,images/training/ADE_train_00000113.jpg
train,images/training/ADE_train_00000114.jpg
train,images/training/ADE_train_00000117.jpg
train,images/training/ADE_train_00000119.jpg
train,images/training/ADE_train_00000120.jpg
train,images/training/ADE_train_00000121.jpg
train,images/training/ADE_train_00000122.jpg
train,images/training/ADE_train_00000123.jpg
train,images/training/ADE_train_00000124.jpg
train,images/training/ADE_train_00000126.jpg
train,images/training/ADE_train_00000127.jpg
train,images/training/ADE_train_00000129.jpg
train,images/training/ADE_train_00000130.jpg
train,images/training/ADE_train_00000131.jpg
train,images/training/ADE_train_00000134.jpg
train,images/training/ADE_train_00000135.jpg
train,images/training/ADE_train_00000139.jpg
train,images/training/ADE_train_00000140.jpg
train,images/training/ADE_train_00000141.jpg
train,images/training/ADE_train_00000143.jpg
train,images/training/ADE_train_00000145.jpg
train,images/training/ADE_train_00000147.jpg
train,images/training/ADE_train_00000150.jpg
train,images/training/ADE_train_00000151.jpg
train,images/training/ADE_train_00000152.jpg
train,images/training/ADE_train_00000154.jpg
train,images/training/ADE_train_00000156.jpg
train,images/training/ADE_train_00000158.jpg
train,images/training/ADE_train_00000159.jpg
train,images/training/ADE_train_00000161.jpg
train,images/training/ADE_train_00000162.jpg
train,images/training/ADE_train_00000163.jpg
train,images/training/ADE_train_00000164.jpg
train,images/training/ADE_train_00000165.jpg
train,images/training/ADE_train_00000166.jpg
train,images/training/ADE_train_00000168.jpg
train,images/training/ADE_train_00000169.jpg
train,images/training/ADE_train_00000170.jpg
train,images/training/ADE_train_00000171.jpg
train,images/training/ADE_train_00000172.jpg
train,images/training/ADE_train_00000173.jpg
train,images/training/ADE_train_00000174.jpg
train,images/training/ADE_train_00000175.jpg
train,images/training/ADE_train_00000176.jpg
train,images/training/ADE_train_00000177.jpg
train,images/training/ADE_train_00000178.jpg
train,images/training/ADE_train_00000180.jpg
train,images/training/ADE_train_00000181.jpg
train,images/training/ADE_train_00000183.jpg
train,images/training/ADE_train_00000184.jpg
train,images/training/ADE_train_00000185.jpg
train,images/training/ADE_train_00000186.jpg
train,images/training/ADE_train_00000187.jpg
train,images/training/ADE_train_00000188.jpg
